Date,Open,High,Low,Close,Adj Close,Volume,Open : 10 day rooling mean,Open : 30 day rooling mean,Open : 50 day rooling mean,SMA,CMA,EMA(10),,,EMA  = ((close prc - last EMA)*0)
2018-06-01 00:00:00-04:00,19.05733299,19.46333313,18.92266655,19.45466614,19.45466614,81366000,18.81599979,19.24651089,19.28494648,,19.20050001,19.00119163,,,
2018-06-04 00:00:00-04:00,19.62266731,19.93333244,19.56999969,19.78266716,19.78266716,71967000,18.88059978,19.24466648,19.25887981,,19.20050001,19.03742948,,,
2018-06-05 00:00:00-04:00,19.84666634,19.85333252,19.11599922,19.40866661,19.40866661,89928000,18.98973312,19.25891094,19.24081314,,19.59566689,19.13892709,,,
2018-06-06 00:00:00-04:00,20.03333282,21.47800064,19.83200073,21.29999924,21.29999924,281509500,19.0746664,19.29335537,19.23169315,,20.16377767,19.32526337,,,
2018-06-07 00:00:00-04:00,21.07666779,22,20.90533257,21.07266617,21.07266617,215179500,19.33059998,19.36591098,19.24789318,,20.39099979,19.51903344,,,
2018-06-08 00:00:00-04:00,21.26666641,21.63199997,21.14333344,21.17733383,21.17733383,123078000,19.60126667,19.45535545,19.32045319,,20.39099979,19.67757262,,,
2018-06-11 00:00:00-04:00,21.50066757,22.31066704,21.5,22.13999939,22.13999939,197752500,19.90046673,19.53788878,19.40847988,,21.65866661,20.03777116,,,
2018-06-12 00:00:00-04:00,22.97999954,23.66466713,22.53333282,22.85133362,22.85133362,335211000,20.34173336,19.65142212,19.52639988,,22.05622228,20.40476191,,,
2018-06-13 00:00:00-04:00,23.11400032,23.14666748,22.65333366,22.98533249,22.98533249,142047000,20.76453342,19.76964436,19.62891987,,22.28849983,20.74725937,,,
2018-06-14 00:00:00-04:00,23.17533302,23.91666794,23.10666656,23.84799957,23.84799957,164715000,21.16733341,19.87866656,19.75538654,,22.28849983,21.02748463,,,
2018-06-15 00:00:00-04:00,23.58933258,24.3113327,23.41666794,23.87800026,23.87800026,162724500,21.62053337,20.0454443,19.84138653,,23.86299992,21.54303235,,,
2018-06-18 00:00:00-04:00,23.69333267,24.91533279,23.63333321,24.72200012,24.72200012,181098000,22.02759991,20.20633316,19.91391983,,24.14933332,22.01690478,,,
2018-06-19 00:00:00-04:00,24.34399986,24.66666794,23.08333206,23.50333214,23.50333214,191428500,22.47733326,20.35668875,20.00030647,,23.98783302,22.37525501,,,
2018-06-20 00:00:00-04:00,23.86933327,24.29199982,23.46666718,24.14800072,24.14800072,125755500,22.8609333,20.48388875,20.07906647,,23.98783302,22.66845072,,,
2018-06-21 00:00:00-04:00,24.13333321,24.41399956,23.08466721,23.1673336,23.1673336,119506500,23.16659985,20.62075545,20.16074646,,23.65766716,22.84830807,,,
2018-06-22 00:00:00-04:00,23.43600082,23.48333359,22.13333321,22.24200058,22.24200058,153991500,23.38353329,20.71862214,20.22637314,,23.1857783,22.90966624,,,
2018-06-25 00:00:00-04:00,22.00799942,22.56466675,21.83333206,22.20066643,22.20066643,103969500,23.43426647,20.76844438,20.26173313,,22.93950033,22.91509061,,,
2018-06-26 00:00:00-04:00,22.40333366,22.90333366,21.71999931,22.79999924,22.79999924,111787500,23.37659988,20.84117775,20.31113316,,22.93950033,22.91952874,,,
2018-06-27 00:00:00-04:00,23,23.38599968,22.63333321,22.96666718,22.96666718,125005500,23.36519985,20.97448883,20.38597317,,22.88333321,22.91294774,,,
2018-06-28 00:00:00-04:00,23.24399948,23.80133247,23.0739994,23.32866669,23.32866669,125970000,23.3720665,21.11855545,20.46274651,,23.0317777,22.93455316,,,
2018-06-29 00:00:00-04:00,23.55533218,23.59066772,22.82733345,22.86333275,22.86333275,97386000,23.36866646,21.26839987,20.5457465,,22.98966646,22.94457375,,,
2018-07-02 00:00:00-04:00,24.00466728,24.31866646,21.98999977,22.33799934,22.33799934,281397000,23.39979992,21.43599987,20.63227985,,22.98966646,22.95277242,,,
2018-07-03 00:00:00-04:00,22.11666679,22.16600037,20.64599991,20.72400093,20.72400093,184239000,23.17706661,21.54804433,20.68622654,,21.53100014,22.69426863,,,
2018-07-05 00:00:00-04:00,20.9173336,20.95933342,19.74799919,20.61066628,20.61066628,262146000,22.88186665,21.60582212,20.72457321,,21.22422218,22.42698772,,,
2018-07-06 00:00:00-04:00,20.32999992,20.80466652,20.13333321,20.59333229,20.59333229,132982500,22.50153332,21.66624438,20.75317322,,21.06649971,22.17962651,,,
2018-07-09 00:00:00-04:00,20.79933357,21.23466682,20.53333282,21.23399925,21.23399925,113952000,22.23786659,21.74088885,20.79749325,,21.06649971,21.97724002,,,
2018-07-10 00:00:00-04:00,21.63733292,21.8453331,21.28000069,21.49799919,21.49799919,142072500,22.20079994,21.84517771,20.84974655,,21.36599922,21.86610544,,,
2018-07-11 00:00:00-04:00,21.05333328,21.46266747,21.00466728,21.26399994,21.26399994,73261500,22.0657999,21.92804438,20.87933323,,21.33199946,21.76899536,,,
2018-07-12 00:00:00-04:00,21.42866707,21.54866791,20.85133362,21.11400032,21.11400032,85818000,21.90866661,22.01279996,20.91655991,,21.27749968,21.6796326,,,
2018-07-13 00:00:00-04:00,21.03866768,21.30533218,20.61666679,21.25799942,21.25799942,88047000,21.68813343,22.07584445,20.93923992,,21.27749968,21.6065176,,,
2018-07-16 00:00:00-04:00,20.78066635,21.0106678,20.41666794,20.67333221,20.67333221,117280500,21.41066685,22.13328889,20.98313324,,20.96566582,21.48999921,,,
2018-07-17 00:00:00-04:00,20.58733368,21.64933205,20.56666756,21.5126667,21.5126667,104943000,21.06893349,22.16544444,21.01754658,,21.14799945,21.42781749,,,
2018-07-18 00:00:00-04:00,21.66666794,21.70000076,21.08333206,21.59000015,21.59000015,84363000,21.0239336,22.22611116,21.05421329,,21.25849962,21.39703246,,,
2018-07-19 00:00:00-04:00,21.08866692,21.56933212,20.93400002,21.34866714,21.34866714,88729500,21.04106693,22.26128896,21.07491997,,21.25849962,21.37184469,,,
2018-07-20 00:00:00-04:00,21.41533279,21.54933357,20.78066635,20.90533257,20.90533257,77433000,21.14960022,22.27257779,21.10267998,,21.12699986,21.3273275,,,
2018-07-23 00:00:00-04:00,20.12266731,20.36666679,19.52400017,20.21333313,20.21333313,164893500,21.08193359,22.23444449,21.09513332,,20.82244428,21.23553064,,,
2018-07-24 00:00:00-04:00,20.29466629,20.51466751,19.50333214,19.82866669,19.82866669,143862000,20.94766693,22.19424445,21.09076,,20.57399988,21.11525244,,,
2018-07-25 00:00:00-04:00,19.78266716,20.64133263,19.63333321,20.5826664,20.5826664,106131000,20.82060032,22.0876667,21.08198669,,20.57399988,21.01684298,,,
2018-07-26 00:00:00-04:00,20.32333374,20.71333313,20.24266624,20.44333267,20.44333267,69457500,20.71006699,21.99464448,21.10844002,,20.51299953,20.92523517,,,
2018-07-27 00:00:00-04:00,20.48333359,20.5126667,19.68933296,19.81200027,19.81200027,85549500,20.65453358,21.90491117,21.13966667,,20.27933311,20.80779855,,,
2018-07-30 00:00:00-04:00,19.7266674,19.73999977,19.07533264,19.34466743,19.34466743,102211500,20.54913368,21.77615566,21.15300003,,20.04566669,20.66922926,,,
2018-07-31 00:00:00-04:00,19.48333359,19.88800049,19.27133369,19.87599945,19.87599945,76153500,20.43873367,21.63582236,21.16313335,,20.04566669,20.55585436,,,
2018-08-01 00:00:00-04:00,19.86599922,20.20000076,19.53333282,20.05599976,20.05599976,151941000,20.2586668,21.48655567,21.18534668,,19.9659996,20.44860815,,,
2018-08-02 00:00:00-04:00,21.89599991,23.3326664,21.54400063,23.30266762,23.30266762,348225000,20.3394001,21.42077789,21.23958668,,21.07822227,20.56308333,,,
2018-08-03 00:00:00-04:00,23.18733215,23.66666794,22.83533287,23.21133232,23.21133232,204847500,20.51660004,21.38924452,21.33298668,,21.61149979,20.75370431,,,
2018-08-06 00:00:00-04:00,23.03066635,23.66533279,22.78800011,22.79933357,22.79933357,128464500,20.80739994,21.37573338,21.42240002,,21.61149979,20.90966697,,,
2018-08-07 00:00:00-04:00,22.92266655,25.8306675,22.61000061,25.30466652,25.30466652,463137000,21.07019997,21.40622228,21.51068001,,24.05200005,21.48099969,,,
2018-08-08 00:00:00-04:00,24.6060009,25.50933266,24.4746666,24.68933296,24.68933296,368568000,21.55253334,21.47964452,21.63145336,,24.26444435,21.98708003,,,
2018-08-09 00:00:00-04:00,24.37000084,24.46733284,23.04866791,23.49666786,23.49666786,257757000,21.95720005,21.52531122,21.74113338,,24.07250023,22.36624696,,,
2018-08-10 00:00:00-04:00,23.60000038,24,23.06666756,23.69933319,23.69933319,173280000,22.26886673,21.53717791,21.83018673,,24.07250023,22.67647452,,,
2018-08-13 00:00:00-04:00,24.07533264,24.21266747,23.26799965,23.7606678,23.7606678,156958500,22.70373325,21.55451126,21.93054672,,23.7300005,22.8680245,,,
2018-08-14 00:00:00-04:00,23.89666748,23.94666672,23.13999939,23.1760006,23.1760006,104796000,23.14506664,21.55091127,22.01602673,,23.54533386,22.99117154,,,
2018-08-15 00:00:00-04:00,22.79400063,22.9659996,22.14266777,22.57933235,22.57933235,136519500,23.43786678,21.57348906,22.07497341,,23.30383348,23.04801911,,,
2018-08-16 00:00:00-04:00,22.66066742,22.81866646,22.25466728,22.36333275,22.36333275,90960000,23.51433353,21.63160019,22.1275201,,23.30383348,23.09453076,,,
2018-08-17 00:00:00-04:00,21.56666756,21.78466606,20.23533249,20.36666679,20.36666679,284379000,23.35226707,21.67282244,22.1373201,,21.36499977,,,,
2018-08-20 00:00:00-04:00,19.44666672,20.56666756,19.21333313,20.56266785,20.56266785,261034500,22.99386711,21.62773355,22.1009201,,21.0975558,,,,
2018-08-21 00:00:00-04:00,20.70733261,21.65266609,20.60000038,21.45999908,21.45999908,197583000,22.77233372,21.59673354,22.08505341,,21.18816662,,,,
2018-08-22 00:00:00-04:00,21.39133263,21.59199905,20.97800064,21.44266701,21.44266701,89190000,22.45086689,21.60800018,22.05328007,,21.18816662,,,,
2018-08-23 00:00:00-04:00,21.27599907,21.82133293,21.20666695,21.34000015,21.34000015,77209500,22.14146671,21.60291125,22.01652004,,21.39133358,,,,
2018-08-24 00:00:00-04:00,21.37999916,21.59000015,21.29333305,21.52133369,21.52133369,54039000,21.91946659,21.61428897,21.98061337,,21.43466695,,,,
2018-08-27 00:00:00-04:00,21.20000076,21.49600029,20.58733368,21.28466606,21.28466606,196189500,21.6319334,21.62826678,21.93282673,,21.39716673,,,,
2018-08-28 00:00:00-04:00,21.22733307,21.25866699,20.74600029,20.79066658,20.79066658,114736500,21.36499996,21.64960009,21.88350674,,21.39716673,,,,
2018-08-29 00:00:00-04:00,20.68466759,20.79000092,20.24600029,20.33399963,20.33399963,111711000,21.15406666,21.61686675,21.81032009,,20.56233311,,,,
2018-08-30 00:00:00-04:00,20.15066719,20.30666733,19.84799957,20.20999908,20.20999908,108250500,20.90306664,21.58560009,21.73594677,,20.44488843,,,,
2018-08-31 00:00:00-04:00,20.13333321,20.35400009,19.90666771,20.11066628,20.11066628,80626500,20.7597332,21.54286677,21.65594677,,20.36133289,,,,
2018-09-04 00:00:00-04:00,19.79599953,19.8793335,19.20000076,19.26333237,19.26333237,125257500,20.79466648,21.53197784,21.58314674,,20.36133289,,,,
2018-09-05 00:00:00-04:00,19.00333214,19.1186676,18.47866631,18.7159996,18.7159996,115812000,20.62426643,21.48893337,21.5230534,,18.98966599,,,,
2018-09-06 00:00:00-04:00,18.98666763,19.41133308,18.59199905,18.72999954,18.72999954,112212000,20.38379993,21.46240005,21.45472008,,18.9031105,,,,
2018-09-07 00:00:00-04:00,17.34000015,17.88999939,16.81666756,17.54933357,17.54933357,337378500,19.99020004,21.3629556,21.34152008,,18.56466627,,,,
2018-09-10 00:00:00-04:00,18.21733284,19.06866646,18.06666756,19.03333282,19.03333282,214252500,19.67393341,21.28742224,21.24098675,,18.56466627,,,,
2018-09-11 00:00:00-04:00,18.6313324,18.79999924,18.23666763,18.6293335,18.6293335,137550000,19.41706657,21.25091108,21.14250675,,18.83133316,,,,
2018-09-12 00:00:00-04:00,18.7626667,19.5,18.57666779,19.36933327,19.36933327,150231000,19.17059994,21.22688885,21.03766674,,19.01066653,,,,
2018-09-13 00:00:00-04:00,19.20133209,19.66666794,19.01199913,19.29733276,19.29733276,95104500,19.02226639,21.20473328,20.97936005,,19.08233309,,,,
2018-09-14 00:00:00-04:00,19.25066757,19.8220005,19.10133362,19.68000031,19.68000031,101484000,18.93226643,21.11655553,20.94602673,,19.08233309,,,,
2018-09-17 00:00:00-04:00,19.33600044,20.05800056,19.20866776,19.65600014,19.65600014,103314000,18.85253315,20.98817781,20.92614674,,19.66800022,,,,
2018-09-18 00:00:00-04:00,19.77933311,20.1760006,18.36666679,18.99733353,18.99733353,248212500,18.85086651,20.87980003,20.90574673,,19.44444466,,,,
2018-09-19 00:00:00-04:00,18.70066643,20,18.70000076,19.93466759,19.93466759,124423500,18.82059994,20.7390667,20.8470134,,19.56700039,,,,
2018-09-20 00:00:00-04:00,20.2373333,20.39866638,19.55533218,19.88866615,19.88866615,110241000,18.9456665,20.59344444,20.8306934,,19.56700039,,,,
2018-09-21 00:00:00-04:00,19.84666634,20.03866768,19.69133377,19.94000053,19.94000053,75757500,19.19633312,20.44266663,20.79905338,,19.91433334,,,,
2018-09-24 00:00:00-04:00,19.89866638,20.20000076,19.5720005,19.97866631,19.97866631,72645000,19.36446648,20.31928883,20.77625336,,19.93577766,,,,
2018-09-25 00:00:00-04:00,20,20.30666733,19.76666641,20.06599998,20.06599998,67225500,19.50133324,20.1834444,20.76064003,,19.96833324,,,,
2018-09-26 00:00:00-04:00,20.12733269,20.9260006,20.0739994,20.63866615,20.63866615,117648000,19.63779984,20.05779991,20.75144001,,19.96833324,,,,
2018-09-27 00:00:00-04:00,20.86000061,20.99733353,20.46066666,20.50133324,20.50133324,127636500,19.80366669,19.99333324,20.73530666,,20.56999969,,,,
2018-09-28 00:00:00-04:00,18.01733208,18.53333282,17.3706665,17.65133286,17.65133286,504745500,19.68033314,19.8385554,20.67387997,,19.59711075,,,,
2018-10-01 00:00:00-04:00,20.38466644,20.7626667,20.06999969,20.71333313,20.71333313,326664000,19.78519974,19.79915536,20.65326664,,19.87616634,,,,
2018-10-02 00:00:00-04:00,20.93000031,21.12266731,19.94333267,20.06800079,20.06800079,176152500,19.90026646,19.84859982,20.6694133,,19.87616634,,,,
2018-10-03 00:00:00-04:00,20.22200012,20.30666733,19.43799973,19.65333366,19.65333366,119925000,20.05239983,19.83242207,20.66795998,,19.86066723,,,,
2018-10-04 00:00:00-04:00,19.59666634,19.60000038,18.51133347,18.78866768,18.78866768,147213000,19.98833313,19.77259986,20.66423996,,19.50333405,,,,
2018-10-05 00:00:00-04:00,18.30999947,18.32533264,17.33333206,17.46333313,17.46333313,269167500,19.83466644,19.6737332,20.62397327,,18.99333382,,,,
2018-10-08 00:00:00-04:00,17.63466644,17.85066795,16.60000038,16.70400047,16.70400047,202090500,19.60826645,19.54888878,20.56699993,,18.99333382,,,,
2018-10-09 00:00:00-04:00,17.01666641,17.78466606,16.88666725,17.52000046,17.52000046,180909000,19.30993309,19.4094443,20.51279991,,17.11200047,,,,
2018-10-10 00:00:00-04:00,17.64066696,17.70066643,16.51799965,17.12533379,17.12533379,192229500,19.06126652,19.28988876,20.47594658,,17.11644491,,,,
2018-10-11 00:00:00-04:00,17.16866684,17.48333359,16.60199928,16.81533241,16.81533241,122515500,18.69213314,19.17268874,20.42199993,,17.04116678,,,,
2018-10-12 00:00:00-04:00,17.39999962,17.4659996,16.80066681,17.25200081,17.25200081,108021000,18.63039989,19.08099982,20.33207993,,17.04116678,,,,
2018-10-15 00:00:00-04:00,17.27066612,17.55200005,16.96933365,17.30599976,17.30599976,93000000,18.31899986,18.98557758,20.2137466,,17.27900028,,,,
2018-10-16 00:00:00-04:00,17.71333313,18.49200058,17.48266792,18.43933296,18.43933296,142896000,17.99733315,18.91615537,20.10739994,,17.66577784,,,,
2018-10-17 00:00:00-04:00,18.82666779,18.84666634,17.71999931,18.1186676,18.1186676,129832500,17.85779991,18.91026656,20.02547997,,17.77900028,,,,
2018-10-18 00:00:00-04:00,17.95266724,18.06666756,17.53333282,17.59399986,17.59399986,81318000,17.6934,18.87579988,19.89241329,,17.77900028,,,,
2018-10-19 00:00:00-04:00,17.82600021,17.97733307,16.89999962,17.33333206,17.33333206,140632500,17.64500008,18.89199988,19.76153328,,17.46366596,,,,
2018-10-22 00:00:00-04:00,17.37866783,17.45733261,16.83933258,17.39666748,17.39666748,84004500,17.61940022,18.86404438,19.63710663,,17.44133313,,,,
2018-10-23 00:00:00-04:00,17.59133339,19.86199951,17.47333336,19.60933304,19.60933304,285417000,17.67686691,18.82937775,19.50742664,,17.98333311,,,,
2018-10-24 00:00:00-04:00,20.06999969,20.29599953,19.04866791,19.23333359,19.23333359,300874500,17.91980019,18.87295551,19.43089329,,17.98333311,,,,
2018-10-25 00:00:00-04:00,21.14800072,21.39999962,20.06733322,20.99066734,20.99066734,312610500,18.31773357,18.93784447,19.39797329,,20.11200047,,,,
2018-10-26 00:00:00-04:00,20.54999924,22.65999985,20.44333267,22.05999947,22.05999947,411382500,18.63273354,18.98115552,19.35575993,,20.76133347,,,,
2018-10-29 00:00:00-04:00,22.49799919,23.1439991,21.76666641,22.32333374,22.32333374,217290000,19.15546684,19.08655548,19.37438656,,21.15183353,,,,
2018-10-30 00:00:00-04:00,21.89266777,22.52666664,21.48399925,21.99333382,21.99333382,136900500,19.57340031,19.15699997,19.42330658,,21.15183353,,,,
2018-10-31 00:00:00-04:00,22.1693325,22.79999924,21.94000053,22.48800087,22.48800087,114364500,19.90766678,19.27262217,19.45254658,,22.24066734,,,,
2018-11-01 00:00:00-04:00,22.55066681,23.18933296,22.31533241,22.95199966,22.95199966,120001500,20.36746674,19.34973329,19.47573326,,22.47777812,,,,
2018-11-02 00:00:00-04:00,22.91600037,23.28000069,22.72733307,23.09399986,23.09399986,117120000,20.87646675,19.45204442,19.50853329,,22.63183355,,,,
2018-11-05 00:00:00-05:00,22.70000076,22.93066788,22.00933266,22.76000023,22.76000023,117465000,21.40860004,19.54542224,19.53493332,,22.63183355,,,,
2018-11-06 00:00:00-05:00,22.60466766,23.25333214,22.40600014,22.7373333,22.7373333,101443500,21.90993347,19.63224449,19.56302666,,22.74866676,,,,
2018-11-07 00:00:00-05:00,22.88933372,23.41200066,22.71999931,23.21066666,23.21066666,110617500,22.19186687,19.72431119,19.59626667,,22.90266673,,,,
2018-11-08 00:00:00-05:00,23.23333359,23.83866692,23.22933388,23.42666626,23.42666626,106360500,22.40040016,19.80342229,19.64723999,,23.03366661,,,,
2018-11-09 00:00:00-05:00,23.26666641,23.60000038,23.01533318,23.36733246,23.36733246,76482000,22.67206688,19.9784001,19.70955997,,23.03366661,,,,
2018-11-12 00:00:00-05:00,23.2246666,23.31866646,22.02266693,22.08533287,22.08533287,104122500,22.74473362,20.07306678,19.77138664,,22.72633266,,,,
2018-11-13 00:00:00-05:00,22.21066666,22.97999954,22.14666748,22.58200073,22.58200073,81729000,22.77653351,20.11575565,19.81967999,,22.67822202,,,,
2018-11-14 00:00:00-05:00,22.84666634,23.14066696,22.4766674,22.93333244,22.93333244,75604500,22.84426689,20.20324453,19.89654667,,22.74199963,,,,
2018-11-15 00:00:00-05:00,22.8220005,23.23866653,22.60266685,23.22933388,23.22933388,69385500,22.87140026,20.31075567,19.97325333,,22.74199963,,,,
2018-11-16 00:00:00-05:00,23.0126667,23.71333313,23.00799942,23.6206665,23.6206665,108093000,22.88106689,20.46751124,20.08670666,,23.42500019,,,,
2018-11-19 00:00:00-05:00,23.75600052,24.45000076,23.5253334,23.56466675,23.56466675,145633500,22.98666687,20.67155571,20.19748001,,23.47155571,,,,
2018-11-20 00:00:00-05:00,22.78333282,23.31999969,22.23666763,23.16600037,23.16600037,120070500,23.00453339,20.86377792,20.28052002,,23.39516687,,,,
2018-11-21 00:00:00-05:00,23.46666718,23.54000092,22.49333382,22.54599953,22.54599953,70302000,23.06226673,21.05797793,20.37460003,,23.39516687,,,,
2018-11-23 00:00:00-05:00,22.29000092,22.5,21.7033329,21.72200012,21.72200012,63039000,22.96793346,21.22868907,20.43637341,,22.13399982,,,,
2018-11-26 00:00:00-05:00,21.66666794,23.08133316,21.66666794,23.06666756,23.06666756,119881500,22.80793362,21.37091134,20.48469341,,22.44488907,,,,
2018-11-27 00:00:00-05:00,22.67000008,23.13066673,22.36666679,22.9279995,22.9279995,95374500,22.75246696,21.55088914,20.55137341,,22.56566668,,,,
2018-11-28 00:00:00-05:00,23.06599998,23.21866608,22.81399918,23.19133377,23.19133377,61914000,22.8380003,21.72931137,20.61710674,,22.56566668,,,,
2018-11-29 00:00:00-05:00,23.13333321,23.16666794,22.63666725,22.74466705,22.74466705,46210500,22.86666698,21.87286688,20.70576008,,22.96800041,,,,
2018-11-30 00:00:00-05:00,22.78866768,23.44000053,22.55066681,23.36533356,23.36533356,84436500,22.8633337,22.0340669,20.75678677,,23.10044479,,,,
2018-12-03 00:00:00-05:00,24,24.39999962,23.46666718,23.89933205,23.89933205,124597500,22.96206703,22.23986689,20.83985344,,23.30016661,,,,
2018-12-04 00:00:00-05:00,23.73666763,24.57866669,23.46666718,23.97999954,23.97999954,126928500,22.96013374,22.45180022,20.91661346,,23.30016661,,,,
2018-12-06 00:00:00-05:00,23.73399925,24.49200058,23.38400078,24.20400047,24.20400047,117637500,23.05520039,22.65655575,20.99129345,,24.09200001,,,,
2018-12-07 00:00:00-05:00,24.60000038,25.29933357,23.84333229,23.86466789,23.86466789,172668000,23.16853371,22.80755577,21.0807468,,24.01622264,,,,
2018-12-10 00:00:00-05:00,24,24.39866638,23.54133224,24.34333229,24.34333229,99202500,23.33953362,22.90262241,21.14354679,,24.09800005,,,,
2018-12-11 00:00:00-05:00,24.66066742,24.8113327,24.01533318,24.45066643,24.45066643,94632000,23.63893356,23.03964469,21.2764135,,24.09800005,,,,
2018-12-12 00:00:00-05:00,24.62800026,24.79400063,24.34399986,24.44000053,24.44000053,75405000,23.83473358,23.11064472,21.36128017,,24.44533348,,,,
2018-12-13 00:00:00-05:00,24.67666626,25.16266632,24.45000076,25.11933327,25.11933327,110488500,23.99580021,23.20344467,21.43621349,,24.67000008,,,,
2018-12-14 00:00:00-05:00,25,25.19133377,24.28866768,24.38066673,24.38066673,95064000,24.18246689,23.29780025,21.53177349,,24.59766674,,,,
2018-12-17 00:00:00-05:00,24.13333321,24.37999916,22.92533302,23.22800064,23.22800064,115110000,24.31693344,23.3505558,21.62250683,,24.59766674,,,,
2018-12-18 00:00:00-05:00,23.36933327,23.43666649,22.24600029,22.46866608,22.46866608,106500000,24.25386677,23.3656669,21.7236935,,22.84833336,,,,
2018-12-19 00:00:00-05:00,22.50666618,23.13400078,21.98266792,22.19799995,22.19799995,124113000,24.13086662,23.35922241,21.8211335,,22.63155556,,,,
2018-12-20 00:00:00-05:00,21.80333328,22.01933289,20.79133224,21.0253334,21.0253334,136078500,23.93780003,23.33251127,21.91686684,,22.23000002,,,,
2018-12-21 00:00:00-05:00,21.15999985,21.56466675,20.82933235,21.31800079,21.31800079,120252000,23.59379997,23.2748668,21.98725349,,22.23000002,,,,
2018-12-24 00:00:00-05:00,20.89999962,20.96666718,19.68000031,19.69266701,19.69266701,83398500,23.28379993,23.197089,22.06188015,,20.5053339,,,,
2018-12-26 00:00:00-05:00,20,21.79800034,19.6060009,21.7393322,21.7393322,122446500,22.81773319,23.08820012,22.11388016,,20.91666667,,,,
2018-12-27 00:00:00-05:00,21.32266617,21.47800064,20.10000038,21.07533264,21.07533264,128626500,22.48719978,23.02480011,22.19492016,,20.95633316,,,,
2018-12-28 00:00:00-05:00,21.54000092,22.41600037,21.22733307,22.25799942,22.25799942,149085000,22.17353325,23.00244459,22.27145351,,20.95633316,,,,
2018-12-31 00:00:00-05:00,22.51933289,22.61400032,21.68400002,22.18666649,22.18666649,94534500,21.92546654,22.99153347,22.34530682,,22.22233295,,,,
2019-01-02 00:00:00-05:00,20.40666771,21.00866699,19.92000008,20.67466736,20.67466736,174879000,21.55279999,22.91102238,22.39438683,,21.70644442,,,,
2019-01-03 00:00:00-05:00,20.46666718,20.62666702,19.82533264,20.02400017,20.02400017,104478000,21.26253338,22.82615573,22.44720016,,21.28583336,,,,
2019-01-04 00:00:00-05:00,20.39999962,21.20000076,20.18199921,21.17933273,21.17933273,110911500,21.05186672,22.71428903,22.5076268,,21.28583336,,,,
2019-01-07 00:00:00-05:00,21.44799995,22.44933319,21.18333244,22.3306675,22.3306675,113268000,21.01633339,22.66977793,22.58476013,,21.75500011,,,,
2019-01-08 00:00:00-05:00,22.79733276,22.93400002,21.80133247,22.35666656,22.35666656,105127500,21.18006668,22.64746679,22.63930679,,21.9555556,,,,
2019-01-09 00:00:00-05:00,22.36666679,22.89999962,22.09799957,22.56866646,22.56866646,81493500,21.3267334,22.65002232,22.66368011,,22.10883331,,,,
2019-01-10 00:00:00-05:00,22.29333305,23.02599907,22.11933327,22.99799919,22.99799919,90846000,21.5560667,22.67091115,22.69854679,,22.10883331,,,,
2019-01-11 00:00:00-05:00,22.80599976,23.22733307,22.58466721,23.15066719,23.15066719,75586500,21.70440006,22.67544448,22.7047068,,23.07433319,,,,
2019-01-14 00:00:00-05:00,22.82533264,22.83333206,22.26666641,22.29333305,22.29333305,78709500,21.83293324,22.66742223,22.7233601,,22.81399981,,,,
2019-01-15 00:00:00-05:00,22.33333206,23.25333214,22.29999924,22.96199989,22.96199989,90849000,21.81433315,22.64075553,22.72664009,,22.85099983,,,,
2019-01-16 00:00:00-05:00,22.98533249,23.46666718,22.89999962,23.06999969,23.06999969,70375500,22.07219963,22.64731102,22.7353334,,22.85099983,,,,
2019-01-17 00:00:00-05:00,23.0806675,23.43333244,22.94333267,23.15399933,23.15399933,55150500,22.33359966,22.6166666,22.73862675,,23.11199951,,,,
2019-01-18 00:00:00-05:00,21.53333282,21.80866623,19.98200035,20.15066719,20.15066719,362262000,22.44693298,22.54322211,22.71529339,,22.12488874,,,,
2019-01-22 00:00:00-05:00,20.32133293,20.53333282,19.70000076,19.9279995,19.9279995,181000500,22.33426628,22.42946657,22.66962669,,21.57566643,,,,
2019-01-23 00:00:00-05:00,19.5,19.63333321,18.77933311,19.17266655,19.17266655,187950000,22.004533,22.25946655,22.60184002,,21.57566643,,,,
2019-01-24 00:00:00-05:00,18.8686676,19.57866669,18.6186676,19.43400002,19.43400002,120183000,21.65473309,22.08842214,22.5145467,,19.30333328,,,,
2019-01-25 00:00:00-05:00,19.62599945,19.90133286,19.30333328,19.80266762,19.80266762,108744000,21.38799973,21.92059987,22.44173336,,19.46977806,,,,
2019-01-28 00:00:00-05:00,19.52733231,19.8306675,19.18333244,19.75866699,19.75866699,96349500,21.06013298,21.75057761,22.36778667,,19.54200029,,,,
2019-01-29 00:00:00-05:00,19.68466759,19.90399933,19.4533329,19.8306675,19.8306675,69325500,20.74606647,21.58417765,22.31726669,,19.54200029,,,,
2019-01-30 00:00:00-05:00,20.03000069,20.60000038,19.89933205,20.58466721,20.58466721,168754500,20.51573334,21.41851101,22.26093338,,20.20766735,,,,
2019-01-31 00:00:00-05:00,20.06666756,20.77066612,19.60000038,20.46800041,20.46800041,188538000,20.22386684,21.28295549,22.20582672,,20.29444504,,,,
2019-02-01 00:00:00-05:00,20.36133385,21.07333374,20.23333359,20.81399918,20.81399918,109251000,19.95193348,21.18268884,22.15280006,,20.42433357,,,,
2019-02-04 00:00:00-05:00,20.86533356,21.02000046,20.12533379,20.85933304,20.85933304,110281500,19.88513355,21.12797775,22.09498672,,20.42433357,,,,
